,aus,ban,fin,rom,tur,rand
_iki,0.1180327868852459,0.6049180327868853,0.0147540983606557,0.0,0.1622950819672131,0.1
_ikj,0.0,0.0,0.0,0.0,0.0,3.0
_ikk,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
_ikl,0.0,0.0,0.0,0.0,0.5,0.5
_ikm,0.0,0.0,0.0,0.0,0.0,3.0
_ikn,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
_iko,0.24,0.08,0.08,0.0,0.0,0.6
_ikp,0.0,0.0,0.0,0.0,0.0,3.0
_ikq,0.0,0.0,0.0,0.0,0.0,3.0
_ikr,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
_iks,0.0,0.0,0.8,0.0,0.0,0.2
_ikt,0.0,0.0,0.0,0.0,0.5,0.5
_iku,0.4,0.1,0.0,0.0,0.0,0.5
_ikv,0.0,0.0,0.0,0.0,0.0,3.0
_ikw,0.0,0.3,0.0,0.0,0.0,0.7
_ikx,0.0,0.0,0.0,0.0,0.0,3.0
_iky,0.0,0.0,0.0,0.0,0.0,3.0
_ikz,0.0,0.0,0.0,0.0,0.0,3.0
_ikŋ,0.0,0.0,0.0,0.0,0.0,3.0
_ik_,0.0,0.0,0.0,0.0,0.0,3.0
_ila,0.4888888888888889,0.0444444444444444,0.0888888888888888,0.0,0.1777777777777777,0.2
_ilb,0.0,0.0,0.0,0.0,0.0,3.0
_ilc,0.0,0.0,0.0,0.0,0.6,0.3999999999999999
_ild,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
_ile,0.0228571428571428,0.0228571428571428,0.5028571428571429,0.0,0.2514285714285714,0.2
_ilf,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
_ilg,0.0,0.0,0.0,0.0,0.7,0.3
_ilh,0.0,0.3,0.0,0.0,0.0,0.7
_ili,0.0131926121372031,0.8970976253298153,0.0290237467018469,0.0052770448548812,0.0554089709762532,0.0
_ilj,0.0,0.0,0.0,0.0,0.0,3.0
_ilk,0.0,0.07,0.07,0.0,0.56,0.3
_ill,0.0,0.0,0.5833333333333334,0.0583333333333333,0.0583333333333333,0.3
_ilm,0.0729729729729729,0.0,0.827027027027027,0.0,0.0,0.1
_iln,0.0,0.0,0.0,0.0,0.0,3.0
_ilo,0.3333333333333333,0.0,0.1666666666666666,0.0,0.0,0.5
_ilp,0.0,0.0,0.0,0.0,0.0,3.0
_ilq,0.0,0.0,0.0,0.0,0.0,3.0
_ilr,0.0,0.0,0.0,0.0,0.0,3.0
_ils,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
_ilt,0.0,0.0,0.4,0.0,0.0,0.6
_ilu,0.0,0.0,0.1666666666666666,0.3333333333333333,0.0,0.5
_ilv,0.0,0.0,0.4,0.0,0.0,0.5999999999999999
_ilw,0.0,0.0,0.0,0.0,0.0,3.0
_ilx,0.0,0.0,0.0,0.0,0.0,3.0
_ily,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
_ilz,0.0,0.0,0.0,0.0,0.0,3.0
_ilŋ,0.0,0.0,0.0,0.0,0.0,3.0
_il_,0.0,0.0,0.0,0.0,0.0,3.0
_ima,0.2571428571428571,0.0857142857142857,0.0428571428571428,0.1285714285714285,0.0857142857142857,0.3999999999999999
_imb,0.7,0.0,0.0,0.0,0.0,0.3
_imc,0.0,0.0,0.0,0.0,0.0,3.0
_imd,0.0,0.0,0.0,0.0,0.0,3.0
_ime,0.0,0.9924242424242424,0.0,0.0075757575757575,0.0,0.0
_imf,0.0,0.0,0.0,0.0,0.0,3.0
_img,0.0,0.0,0.0,0.0,0.0,3.0
_imh,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
_imi,0.5,0.0,0.0,0.0,0.0,0.5
_imj,0.0,0.0,0.0,0.0,0.0,3.0
_imk,0.0,0.0,0.0,0.0,0.4,0.6
_iml,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
_imm,0.0,0.0,0.1333333333333333,0.4666666666666667,0.0,0.4
_imn,0.0,0.0,0.0,0.0,0.0,3.0
_imo,0.0,0.0,0.0,0.0,0.0,3.0
_imp,0.0526315789473684,0.0131578947368421,0.2105263157894736,0.7236842105263158,0.0,0.0
_imq,0.0,0.0,0.0,0.0,0.0,3.0
_imr,0.0,0.0,0.0,0.0,0.0,3.0
_ims,0.0,0.0,0.0,0.0,0.0,3.0
_imt,0.0,0.0,0.0,0.0,0.0,3.0
_imu,0.0,0.0,0.0,0.0,0.0,3.0
_imv,0.0,0.0,0.0,0.0,0.0,3.0
_imw,0.0,0.0,0.0,0.0,0.0,3.0
_imx,0.0,0.0,0.0,0.0,0.0,3.0
_imy,0.0,0.0,0.0,0.0,0.0,3.0
_imz,0.0,0.0,0.0,0.0,0.6,0.3999999999999999
_imŋ,0.0,0.0,0.0,0.0,0.0,3.0
_im_,0.0,0.0,0.0,0.0,0.0,3.0
_ina,0.0746666666666666,0.8666666666666667,0.0,0.0373333333333333,0.0213333333333333,0.0
_inb,0.0,0.0,0.0,0.0,0.0,3.0
_inc,0.0151515151515151,0.0,0.0,0.8939393939393939,0.0909090909090909,0.0
_ind,0.1481481481481481,0.0,0.0555555555555555,0.7777777777777778,0.0185185185185185,0.0
_ine,0.0,0.0,0.0,0.1,0.2,0.7
_inf,0.0,0.0,0.0,0.9,0.0,0.1
_ing,0.0,0.0,0.0,0.0,0.0,3.0
_inh,0.0,0.0,0.0,0.0,0.0,3.0
_ini,0.4683544303797468,0.0126582278481012,0.1518987341772152,0.3417721518987341,0.0253164556962025,0.0
_inj,0.2,0.1,0.0,0.0,0.0,0.7
_ink,0.0,0.0,0.0,0.0,0.0,3.0
_inl,0.0,0.0,0.0,0.4,0.0,0.6
_inm,0.0,0.0,0.0,0.6,0.0,0.3999999999999999
_inn,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
_ino,0.3,0.0,0.0,0.1,0.0,0.5999999999999999
_inp,0.3,0.0,0.0,0.0,0.0,0.7
_inq,0.0,0.0,0.0,0.0,0.0,3.0
_inr,0.0,0.0,0.0,0.6,0.0,0.4
_ins,0.0405405405405405,0.027027027027027,0.027027027027027,0.7702702702702703,0.1351351351351351,0.0
_int,0.0445859872611464,0.019108280254777,0.0764331210191082,0.8407643312101911,0.019108280254777,0.0
_inu,0.6124999999999999,0.0,0.0,0.0875,0.0,0.3
_inv,0.0,0.0290322580645161,0.0,0.8709677419354839,0.0,0.1
_inw,0.0,0.0,0.0,0.0,0.0,3.0
_inx,0.0,0.0,0.0,0.0,0.0,3.0
_iny,0.3,0.0,0.0,0.0,0.0,0.7
_inz,0.0,0.1,0.0,0.0,0.3,0.5999999999999999
_inŋ,0.0,0.0,0.0,0.0,0.0,3.0
_in_,0.0,0.0,0.0,0.0,0.0,3.0
_ioa,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
_iob,0.0,0.0,0.0,0.0,0.0,3.0
_ioc,0.0,0.0,0.0,0.0,0.0,3.0
_iod,0.0,0.3,0.0,0.0,0.0,0.7
_ioe,0.0,0.0,0.0,0.0,0.0,3.0
_iof,0.0,0.0,0.0,0.0,0.0,3.0
_iog,0.0,0.0,0.0,0.0,0.0,3.0
_ioh,0.0,0.0,0.0,0.0,0.0,3.0
_ioi,0.0,0.0,0.0,0.0,0.0,3.0
_ioj,0.0,0.0,0.0,0.0,0.0,3.0
_iok,0.0,0.0,0.0,0.0,0.0,3.0
_iol,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
_iom,0.0,0.0,0.0,0.0,0.0,3.0
_ion,0.0,0.16,0.0,0.24,0.0,0.6
_ioo,0.0,0.0,0.0,0.0,0.0,3.0
_iop,0.0,0.0,0.0,0.0,0.0,3.0
_ioq,0.0,0.0,0.0,0.0,0.0,3.0
_ior,0.0,0.0,0.3,0.1,0.0,0.5999999999999999
_ios,0.0,0.0,0.0,0.3,0.0,0.7
_iot,0.0,0.0,0.0,0.0,0.0,3.0
_iou,0.0,0.0,0.4,0.0,0.0,0.5999999999999999
_iov,0.0,0.0,0.0,0.0,0.0,3.0
_iow,0.0,0.0,0.0,0.0,0.0,3.0
_iox,0.0,0.0,0.0,0.0,0.0,3.0
_ioy,0.0,0.0,0.0,0.0,0.0,3.0
_ioz,0.0,0.0,0.0,0.0,0.0,3.0
_ioŋ,0.0,0.0,0.0,0.0,0.0,3.0
_io_,0.0,0.0,0.0,0.0,0.0,3.0
_ipa,0.8,0.0,0.0,0.0,0.0,0.2
_ipb,0.0,0.0,0.0,0.0,0.0,3.0
_ipc,0.0,0.0,0.0,0.0,0.0,3.0
_ipd,0.0,0.0,0.0,0.0,0.0,3.0
_ipe,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
_ipf,0.0,0.0,0.0,0.0,0.0,3.0
_ipg,0.0,0.0,0.0,0.0,0.0,3.0
_iph,0.0,0.0,0.0,0.0,0.0,3.0
_ipi,0.8742857142857143,0.0257142857142857,0.0,0.0,0.0,0.1
_ipj,0.0,0.0,0.0,0.0,0.0,3.0
_ipk,0.0,0.0,0.0,0.0,0.0,3.0
_ipl,0.0,0.0,0.0,0.0,0.0,3.0
_ipm,0.0,0.0,0.0,0.0,0.0,3.0
_ipn,0.0,0.0,0.0,0.0,0.0,3.0
_ipo,0.0,0.0,0.0,0.0,0.0,3.0
_ipp,0.0,0.0,0.0,0.0,0.0,3.0
_ipq,0.0,0.0,0.0,0.0,0.0,3.0
_ipr,0.0,0.0,0.0,0.0,0.0,3.0
_ips,0.0,0.0,0.0,0.0,0.0,3.0
_ipt,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
_ipu,0.0,0.0,0.0,0.0,0.0,3.0
_ipv,0.0,0.0,0.0,0.0,0.0,3.0
_ipw,0.0,0.0,0.0,0.0,0.0,3.0
_ipx,0.0,0.0,0.0,0.0,0.0,3.0
_ipy,0.0,0.0,0.0,0.0,0.0,3.0
_ipz,0.0,0.0,0.0,0.0,0.0,3.0
_ipŋ,0.0,0.0,0.0,0.0,0.0,3.0
_ip_,0.0,0.0,0.0,0.0,0.0,3.0
_iqa,0.0,0.0,0.0,0.0,0.0,3.0
_iqb,0.0,0.0,0.0,0.0,0.0,3.0
_iqc,0.0,0.0,0.0,0.0,0.0,3.0
_iqd,0.0,0.0,0.0,0.0,0.0,3.0
_iqe,0.0,0.0,0.0,0.0,0.0,3.0
_iqf,0.0,0.0,0.0,0.0,0.0,3.0
_iqg,0.0,0.0,0.0,0.0,0.0,3.0
_iqh,0.0,0.0,0.0,0.0,0.0,3.0
_iqi,0.0,0.0,0.0,0.0,0.0,3.0
_iqj,0.0,0.0,0.0,0.0,0.0,3.0
_iqk,0.0,0.0,0.0,0.0,0.0,3.0
_iql,0.0,0.0,0.0,0.0,0.0,3.0
_iqm,0.0,0.0,0.0,0.0,0.0,3.0
_iqn,0.0,0.0,0.0,0.0,0.0,3.0
_iqo,0.0,0.0,0.0,0.0,0.0,3.0
_iqp,0.0,0.0,0.0,0.0,0.5,0.5
_iqq,0.0,0.0,0.0,0.0,0.0,3.0
_iqr,0.0,0.0,0.0,0.0,0.0,3.0
_iqs,0.0,0.0,0.0,0.0,0.0,3.0
_iqt,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
_iqu,0.0,0.0,0.0,0.0,0.0,3.0
_iqv,0.0,0.0,0.0,0.0,0.0,3.0
_iqw,0.0,0.0,0.0,0.0,0.0,3.0
_iqx,0.0,0.0,0.0,0.0,0.0,3.0
_iqy,0.0,0.0,0.0,0.0,0.0,3.0
_iqz,0.0,0.0,0.0,0.0,0.0,3.0
_iqŋ,0.0,0.0,0.0,0.0,0.0,3.0
_iq_,0.0,0.0,0.0,0.0,0.0,3.0
_ira,0.25,0.05,0.25,0.0,0.05,0.4000000000000001
_irb,0.0,0.0,0.0,0.0,0.0,3.0
_irc,0.0,0.0,0.0,0.0,0.0,3.0
_ird,0.0,0.0,0.0,0.0,0.0,3.0
_ire,0.0,0.0,0.0,0.0,0.0,3.0
_irf,0.0,0.0,0.0,0.0,0.0,3.0
_irg,0.0,0.0,0.0,0.0,0.4,0.6
_irh,0.0,0.0,0.0,0.0,0.0,3.0
_iri,0.1235294117647058,0.0411764705882352,0.5352941176470588,0.0,0.0,0.3
_irj,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
_irk,0.0,0.0,0.0,0.0,0.0,3.0
_irl,0.1,0.0,0.2,0.15,0.05,0.5
_irm,0.0,0.0,0.0,0.0,0.3,0.7
_irn,0.0,0.0,0.0,0.0,0.0,3.0
_iro,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
_irp,0.0,0.0,0.0,0.0,0.0,3.0
_irq,0.0,0.0,0.0,0.0,0.0,3.0
_irr,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
_irs,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
_irt,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
_iru,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
_irv,0.0,0.0,0.0,0.0,0.0,3.0
_irw,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
_irx,0.0,0.0,0.0,0.0,0.0,3.0
_iry,0.0,0.0,0.0,0.0,0.0,3.0
_irz,0.0,0.0,0.0,0.0,0.0,3.0
_irŋ,0.0,0.0,0.0,0.0,0.0,3.0
_ir_,0.0,0.0,0.0,0.0,0.0,3.0
_isa,0.315,0.0,0.14,0.0,0.245,0.3
_isb,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
_isc,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.5
_isd,0.3,0.0,0.0,0.0,0.0,0.7
_ise,0.0,0.05,0.7,0.0,0.05,0.2
_isf,0.0,0.0,0.0,0.0,0.0,3.0
_isg,0.0,0.0,0.0,0.0,0.5,0.5
_ish,0.24,0.16,0.0,0.0,0.0,0.6
_isi,0.3676056338028169,0.1647887323943662,0.1140845070422535,0.0,0.2535211267605634,0.1
_isj,0.0,0.0,0.0,0.0,0.0,3.0
_isk,0.175,0.04375,0.13125,0.0,0.35,0.3
_isl,0.1,0.0,0.1,0.0333333333333333,0.5666666666666667,0.2
_ism,0.0714285714285714,0.0,0.0714285714285714,0.0,0.3571428571428571,0.5
_isn,0.0,0.0,0.0,0.0,0.0,3.0
_iso,0.1,0.1,0.1,0.0,0.0,0.7
_isp,0.0,0.0,0.0,0.25,0.25,0.5
_isq,0.0,0.0,0.0,0.0,0.0,3.0
_isr,0.0,0.0,0.0714285714285714,0.2857142857142857,0.1428571428571428,0.5
_iss,0.0,0.0,0.2,0.0,0.2,0.5999999999999999
_ist,0.0,0.0151515151515151,0.0757575757575757,0.2424242424242424,0.6666666666666666,0.0
_isu,0.3,0.0,0.0,0.1,0.0,0.5999999999999999
_isv,0.0,0.0,0.0,0.0,0.5,0.5
_isw,0.0,0.0,0.0,0.0,0.0,3.0
_isx,0.0,0.0,0.0,0.0,0.0,3.0
_isy,0.0,0.0,0.0,0.0,0.0,3.0
_isz,0.0,0.0,0.0,0.0,0.0,3.0
_isŋ,0.0,0.0,0.0,0.0,0.0,3.0
_is_,0.0,0.0,0.0,0.0,0.0,3.0
_ita,0.1446428571428571,0.3535714285714286,0.2892857142857143,0.0642857142857143,0.0482142857142857,0.1
_itb,0.0,0.0,0.0,0.0,0.0,3.0
_itc,0.0,0.0,0.0,0.0,0.0,3.0
_itd,0.0,0.0,0.0,0.0,0.0,3.0
_ite,0.0,0.0,0.0,0.0,0.0,3.0
_itf,0.0,0.0,0.0,0.0,0.0,3.0
_itg,0.0,0.0,0.0,0.0,0.0,3.0
_ith,0.0,0.0,0.0,0.0,0.0,3.0
_iti,0.681081081081081,0.0729729729729729,0.0,0.0,0.1459459459459459,0.1
_itj,0.0,0.0,0.0,0.0,0.0,3.0
_itk,0.0,0.0,0.0,0.0,0.0,3.0
_itl,0.0,0.0,0.0,0.0,0.0,3.0
_itm,0.0,0.0,0.0,0.0,0.0,3.0
_itn,0.0,0.0,0.0,0.0,0.0,3.0
_ito,0.2,0.3,0.0,0.0,0.0,0.5
_itp,0.0,0.0,0.0,0.0,0.0,3.0
_itq,0.0,0.0,0.0,0.0,0.0,3.0
_itr,0.0,0.0,0.0,0.0,0.0,3.0
_its,0.0,0.0,0.8,0.0,0.0,0.2
_itt,0.0,0.0,0.0999999999999999,0.0,0.0999999999999999,0.8
_itu,0.5,0.1,0.0,0.0,0.0,0.4000000000000001
_itv,0.0,0.0,0.0,0.0,0.0,3.0
_itw,0.0,0.0,0.0,0.0,0.0,3.0
_itx,0.0,0.0,0.0,0.0,0.0,3.0
_ity,0.0,0.0,0.0,0.0,0.0,3.0
_itz,0.0,0.0,0.0,0.0,0.0,3.0
_itŋ,0.0,0.0,0.0,0.0,0.0,3.0
_it_,0.0,0.0,0.0,0.0,0.0,3.0
_iua,0.0,0.0,0.0,0.0,0.0,3.0
_iub,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
_iuc,0.0,0.0,0.0,0.0,0.0,3.0
_iud,0.0,0.0,0.0,0.0,0.0,3.0
_iue,0.0,0.0,0.0,0.0,0.0,3.0
_iuf,0.0,0.0,0.0,0.0,0.0,3.0
_iug,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
_iuh,0.0,0.0,0.0,0.0,0.0,3.0
_iui,0.0,0.0,0.0,0.0,0.0,3.0
_iuj,0.0,0.0,0.0,0.0,0.0,3.0
_iuk,0.0,0.0,0.0,0.0,0.0,3.0
_iul,0.0,0.0,0.0,0.4,0.0,0.6
_ium,0.0,0.0,0.0,0.0,0.0,3.0
_iun,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
_iuo,0.0,0.0,0.0,0.0,0.0,3.0
_iup,0.0,0.0,0.0,0.0,0.0,3.0
_iuq,0.0,0.0,0.0,0.0,0.0,3.0
_iur,0.0,0.0,0.0,0.0,0.0,3.0
_ius,0.0,0.0,0.0,0.0,0.0,3.0
_iut,0.0,0.0,0.0,0.0,0.0,3.0
_iuu,0.0,0.0,0.0,0.0,0.0,3.0
_iuv,0.0,0.0,0.0,0.0,0.0,3.0
_iuw,0.0,0.0,0.0,0.0,0.0,3.0
_iux,0.0,0.0,0.0,0.0,0.0,3.0
_iuy,0.0,0.0,0.0,0.0,0.0,3.0
_iuz,0.0,0.0,0.0,0.0,0.0,3.0
_iuŋ,0.0,0.0,0.0,0.0,0.0,3.0
_iu_,0.0,0.0,0.0,0.0,0.0,3.0
_iva,0.0,0.0,0.0,0.0,0.0,3.0
_ivb,0.0,0.0,0.0,0.0,0.0,3.0
_ivc,0.0,0.0,0.0,0.0,0.0,3.0
_ivd,0.0,0.0,0.0,0.0,0.0,3.0
_ive,0.0,0.0,0.0,0.0,0.0,3.0
_ivf,0.0,0.0,0.0,0.0,0.0,3.0
_ivg,0.0,0.0,0.0,0.0,0.0,3.0
_ivh,0.0,0.0,0.0,0.0,0.0,3.0
_ivi,0.0,0.0,0.0,0.0,0.0,3.0
_ivj,0.0,0.0,0.0,0.0,0.0,3.0
_ivk,0.0,0.0,0.0,0.0,0.0,3.0
_ivl,0.0,0.0,0.0,0.0,0.0,3.0
_ivm,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
_ivn,0.0,0.0,0.0,0.0,0.0,3.0
_ivo,0.0,0.0,0.0,0.0,0.0,3.0
_ivp,0.0,0.0,0.0,0.0,0.0,3.0
_ivq,0.0,0.0,0.0,0.0,0.0,3.0
_ivr,0.0,0.0,0.0,0.0,0.0,3.0
_ivs,0.0,0.0,0.0,0.0,0.0,3.0
_ivt,0.0,0.0,0.0,0.0,0.0,3.0
_ivu,0.0,0.0,0.0,0.0,0.0,3.0
_ivv,0.0,0.0,0.0,0.0,0.0,3.0
_ivw,0.0,0.0,0.0,0.0,0.0,3.0
_ivx,0.0,0.0,0.0,0.0,0.0,3.0
_ivy,0.0,0.0,0.0,0.0,0.0,3.0
_ivz,0.0,0.0,0.0,0.0,0.0,3.0
_ivŋ,0.0,0.0,0.0,0.0,0.0,3.0
_iv_,0.0,0.0,0.0,0.0,0.0,3.0
_iwa,0.4,0.1,0.0,0.0,0.0,0.5
_iwb,0.0,0.0,0.0,0.0,0.0,3.0
_iwc,0.0,0.0,0.0,0.0,0.0,3.0
_iwd,0.0,0.0,0.0,0.0,0.0,3.0
_iwe,0.0,0.5,0.0,0.0,0.0,0.5
_iwf,0.0,0.0,0.0,0.0,0.0,3.0
_iwg,0.0,0.0,0.0,0.0,0.0,3.0
_iwh,0.0,0.0,0.0,0.0,0.0,3.0
_iwi,0.0,0.0,0.0,0.0,0.0,3.0
_iwj,0.0,0.0,0.0,0.0,0.0,3.0
_iwk,0.0,0.0,0.0,0.0,0.0,3.0
_iwl,0.0,0.0,0.0,0.0,0.0,3.0
_iwm,0.0,0.0,0.0,0.0,0.0,3.0
_iwn,0.0,0.0,0.0,0.0,0.0,3.0
_iwo,0.0,0.0,0.0,0.0,0.0,3.0
_iwp,0.0,0.0,0.0,0.0,0.0,3.0
_iwq,0.0,0.0,0.0,0.0,0.0,3.0
_iwr,0.0,0.0,0.0,0.0,0.0,3.0
_iws,0.0,0.0,0.0,0.0,0.0,3.0
_iwt,0.0,0.0,0.0,0.0,0.0,3.0
_iwu,0.0,0.0,0.0,0.0,0.0,3.0
_iwv,0.0,0.0,0.0,0.0,0.0,3.0
_iww,0.0,0.0,0.0,0.0,0.0,3.0
_iwx,0.0,0.0,0.0,0.0,0.0,3.0
_iwy,0.0,0.0,0.0,0.0,0.0,3.0
_iwz,0.0,0.0,0.0,0.0,0.0,3.0
_iwŋ,0.0,0.0,0.0,0.0,0.0,3.0
_iw_,0.0,0.0,0.0,0.0,0.0,3.0
_ixa,0.0,0.0,0.0,0.0,0.0,3.0
_ixb,0.0,0.0,0.0,0.0,0.0,3.0
_ixc,0.0,0.0,0.0,0.0,0.0,3.0
_ixd,0.0,0.0,0.0,0.0,0.0,3.0
_ixe,0.0,0.0,0.0,0.0,0.0,3.0
_ixf,0.0,0.0,0.0,0.0,0.0,3.0
_ixg,0.0,0.0,0.0,0.0,0.0,3.0
_ixh,0.0,0.0,0.0,0.0,0.0,3.0
_ixi,0.0,0.0,0.0,0.0,0.0,3.0
_ixj,0.0,0.0,0.0,0.0,0.0,3.0
_ixk,0.0,0.0,0.0,0.0,0.0,3.0
_ixl,0.0,0.0,0.0,0.0,0.0,3.0
_ixm,0.0,0.0,0.0,0.0,0.0,3.0
_ixn,0.0,0.0,0.0,0.0,0.0,3.0
_ixo,0.0,0.0,0.0,0.0,0.0,3.0
_ixp,0.0,0.0,0.0,0.0,0.0,3.0
_ixq,0.0,0.0,0.0,0.0,0.0,3.0
_ixr,0.0,0.0,0.0,0.0,0.0,3.0
_ixs,0.0,0.0,0.0,0.0,0.0,3.0
_ixt,0.0,0.0,0.0,0.0,0.0,3.0
_ixu,0.0,0.0,0.0,0.0,0.0,3.0
_ixv,0.0,0.0,0.0,0.0,0.0,3.0
_ixw,0.0,0.0,0.0,0.0,0.0,3.0
_ixx,0.0,0.0,0.0,0.0,0.0,3.0
_ixy,0.0,0.0,0.0,0.0,0.0,3.0
_ixz,0.0,0.0,0.0,0.0,0.0,3.0
_ixŋ,0.0,0.0,0.0,0.0,0.0,3.0
_ix_,0.0,0.0,0.0,0.0,0.0,3.0
_iya,0.3,0.0,0.0,0.0,0.0,0.7
_iyb,0.0,0.0,0.0,0.0,0.0,3.0
_iyc,0.0,0.0,0.0,0.0,0.0,3.0
_iyd,0.0,0.0,0.0,0.0,0.0,3.0
_iye,0.0,0.0,0.0,0.0,0.0,3.0
_iyf,0.0,0.0,0.0,0.0,0.0,3.0
_iyg,0.0,0.0,0.0,0.0,0.0,3.0
_iyh,0.0,0.0,0.0,0.0,0.0,3.0
_iyi,0.0,0.0,0.0,0.0,0.6,0.3999999999999999
_iyj,0.0,0.0,0.0,0.0,0.0,3.0
_iyk,0.0,0.0,0.0,0.0,0.0,3.0
_iyl,0.0,0.0,0.0,0.0,0.0,3.0
_iym,0.0,0.0,0.0,0.0,0.0,3.0
_iyn,0.0,0.0,0.0,0.0,0.0,3.0
_iyo,0.0,0.0,0.0,0.0,0.0,3.0
_iyp,0.0,0.0,0.0,0.0,0.0,3.0
_iyq,0.0,0.0,0.0,0.0,0.0,3.0
_iyr,0.0,0.0,0.0,0.0,0.0,3.0
_iys,0.0,0.0,0.0,0.0,0.0,3.0
_iyt,0.0,0.0,0.0,0.0,0.0,3.0
_iyu,0.0,0.0,0.0,0.0,0.0,3.0
_iyv,0.0,0.0,0.0,0.0,0.0,3.0
_iyw,0.0,0.0,0.0,0.0,0.0,3.0
_iyx,0.0,0.0,0.0,0.0,0.0,3.0
_iyy,0.0,0.0,0.0,0.0,0.0,3.0
_iyz,0.0,0.0,0.0,0.0,0.0,3.0
_iyŋ,0.0,0.0,0.0,0.0,0.0,3.0
_iy_,0.0,0.0,0.0,0.0,0.0,3.0
_iza,0.0,0.0,0.0,0.0,0.0,3.0
_izb,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
_izc,0.0,0.0,0.0,0.0,0.0,3.0
_izd,0.0,0.0,0.0,0.0,0.4,0.6
_ize,0.0,0.0,0.0,0.0,0.0,3.0
_izf,0.0,0.0,0.0,0.0,0.0,3.0
_izg,0.0,0.0,0.0,0.0,0.0,3.0
_izh,0.0,0.0,0.0,0.0,0.0,3.0
_izi,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
_izj,0.0,0.0,0.0,0.0,0.0,3.0
_izk,0.0,0.0,0.0,0.0,0.0,3.0
_izl,0.0,0.0,0.0,0.0,0.7,0.3
_izm,0.0,0.0,0.0,0.0,0.0,3.0
_izn,0.0,0.0,0.0,0.0,0.3,0.7
_izo,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
_izp,0.0,0.0,0.0,0.0,0.0,3.0
_izq,0.0,0.0,0.0,0.3,0.0,0.7
_izr,0.0,0.0,0.0,0.0,0.0,3.0
_izs,0.0,0.0,0.0,0.0,0.0,3.0
_izt,0.0,0.0,0.0,0.0,0.0,3.0
_izu,0.0,0.3,0.0,0.0,0.0,0.7
_izv,0.0,0.0,0.0,0.5,0.0,0.5
_izw,0.0,0.0,0.0,0.0,0.0,3.0
_izx,0.0,0.0,0.0,0.0,0.0,3.0
_izy,0.0,0.0,0.0,0.0,0.0,3.0
_izz,0.0,0.0,0.0,0.0,0.0,3.0
_izŋ,0.0,0.0,0.0,0.0,0.0,3.0
_iz_,0.0,0.0,0.0,0.0,0.0,3.0
_iŋa,0.2,0.1333333333333333,0.0,0.0666666666666666,0.0,0.6
_iŋb,0.0,0.0,0.0,0.0,0.0,3.0
_iŋc,0.0,0.0,0.0,0.0,0.0,3.0
_iŋd,0.0,0.0,0.0,0.0,0.0,3.0
_iŋe,0.0,0.3,0.0,0.3,0.0,0.4
_iŋf,0.0,0.0,0.0,0.0,0.0,3.0
_iŋg,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
_iŋh,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
_iŋi,0.06,0.06,0.0,0.12,0.36,0.3999999999999999
_iŋj,0.0,0.0,0.0,0.0,0.0,3.0
_iŋk,0.0,0.0,0.0,0.0,0.0,3.0
_iŋl,0.0,0.0,0.3,0.3,0.0,0.4000000000000001
_iŋm,0.0,0.0,0.0,0.0,0.0,3.0
_iŋn,0.0,0.0,0.0,0.0,0.0,3.0
_iŋo,0.0,0.0,0.0,0.0,0.0,3.0
_iŋp,0.0,0.0,0.0,0.0,0.0,3.0
_iŋq,0.0,0.0,0.0,0.0,0.0,3.0
_iŋr,0.0,0.0,0.0,0.6,0.0,0.4000000000000001
_iŋs,0.0,0.0,0.0,0.0,0.0,3.0
_iŋt,0.0,0.0,0.0,0.0,0.0,3.0
_iŋu,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
